article_quality,revision_id,article_name,country,population
Start,718254770,José Fragelli,Brazil,204519398
Stub,718392987,Ricardo Berzoini,Brazil,204519398
Stub,718716436,"Joaquim Rodrigues Torres, Viscount of Itaboraí",Brazil,204519398
Stub,719021179,Jorge Kalume,Brazil,204519398
B,719489029,Antônio Vicente da Fontoura,Brazil,204519398
Stub,719556032,Ramiro Saraiva Guerreiro,Brazil,204519398
Stub,720384907,João Augusto de Araújo Castro,Brazil,204519398
Stub,720452927,Simão Jatene,Brazil,204519398
Start,720786838,List of Brazilian regents,Brazil,204519398
Stub,720999159,Irton Marx,Brazil,204519398
Stub,721483666,Iolanda Fleming,Brazil,204519398
Stub,722705539,Carlota Pereira de Queirós,Brazil,204519398
Stub,722845139,Fernando Lyra,Brazil,204519398
Start,723877546,Ana Maria Rangel,Brazil,204519398
Stub,723853921,"Marcos Antônio de Araújo, Viscount of Itajubá",Brazil,204519398
Stub,724195477,Sérgio Guerra,Brazil,204519398
Stub,724227231,José Barroso Pimentel,Brazil,204519398
Stub,725000988,Luís Antônio Fleury Filho,Brazil,204519398
Stub,726816628,Odilon Braga,Brazil,204519398
Start,726757308,Ângela Guadagnin,Brazil,204519398
Stub,726679949,Ricardo Coutinho,Brazil,204519398
Stub,728013907,Antônio de Sousa Neto,Brazil,204519398
Start,728184635,Joaquim Gomes de Souza,Brazil,204519398
Stub,729456802,Manuel Vitorino,Brazil,204519398
Stub,728994062,Renato Casagrande,Brazil,204519398
Start,729189991,Antônio Ricardo dos Santos,Brazil,204519398
Stub,730014692,List of Senators of São Paulo,Brazil,204519398
Stub,730795471,Ana Julia Carepa,Brazil,204519398
Stub,730795492,Hélio Gueiros,Brazil,204519398
Start,730795394,João Mansur,Brazil,204519398
Start,730794140,João Mangabeira,Brazil,204519398
Stub,732415690,Renato Archer,Brazil,204519398
Start,732438356,José Carlos da Silva Mayrink Ferrão,Brazil,204519398
Stub,733585785,Paulo Rocha (politician),Brazil,204519398
Stub,733592360,Raimundo Lira,Brazil,204519398
Stub,733914067,Ângela Portela,Brazil,204519398
Stub,733646947,Fátima Bezerra,Brazil,204519398
Stub,733605391,Dalirio Beber,Brazil,204519398
Stub,733588006,Garibaldi Alves,Brazil,204519398
Stub,733812912,Ataídes Oliveira,Brazil,204519398
Stub,733589803,Regina Sousa,Brazil,204519398
Stub,734351971,Roberto Muniz (politician),Brazil,204519398
Stub,734353865,Wilder Morais,Brazil,204519398
Stub,735718282,"Leonel Martiniano de Alencar, Baron of Alencar",Brazil,204519398
Stub,735747133,Lídice da Mata,Brazil,204519398
Stub,735718266,José Martiniano Pereira de Alencar,Brazil,204519398
Stub,735758729,Rose de Freitas,Brazil,204519398
Stub,734936505,Otto Alencar,Brazil,204519398
Stub,734962885,Armando Monteiro,Brazil,204519398
Stub,735747161,Lúcia Vânia Abrão Costa,Brazil,204519398
Stub,734969465,José Reguffe,Brazil,204519398
Stub,735717385,Benjamin Constant (Brazil),Brazil,204519398
Stub,736623702,Bernardino de Sousa Monteiro,Brazil,204519398
Stub,736623911,Marcondes Alves de Sousa,Brazil,204519398
Stub,736507632,Max Rosenmann,Brazil,204519398
Stub,736649163,Gilvam Borges,Brazil,204519398
Stub,736028451,Edmilson Rodrigues,Brazil,204519398
Stub,736623859,Florentino Ávidos,Brazil,204519398
Stub,736507227,Jorge Roberto Silveira,Brazil,204519398
Stub,736598627,Waldez Góes,Brazil,204519398
Stub,736625151,Nilmário Miranda,Brazil,204519398
Stub,736028395,João Batista Oliveira de Araujo,Brazil,204519398
Stub,737050740,Franklin Gomes Souto,Brazil,204519398
Stub,736963165,"Gastão d'Escragnolle, Baron d'Escragnolle",Brazil,204519398
Stub,736805988,Homero de Miranda Leão,Brazil,204519398
Stub,736964328,Galdino Teixeira de Barros Loreto,Brazil,204519398
Stub,736878856,Paulo Delgado,Brazil,204519398
Stub,736878021,José Alves de Cerqueira César,Brazil,204519398
Start,737149471,Adhemar de Barros,Brazil,204519398
Stub,737297018,Newton Cardoso Jr.,Brazil,204519398
Stub,737491143,Governor of Pernambuco,Brazil,204519398
Start,737851506,Ana Amélia Lemos,Brazil,204519398
Stub,737726740,Custódio José de Melo,Brazil,204519398
Start,737857639,Cândido Mendes de Almeida,Brazil,204519398
Stub,737954898,Francisco de Assis Rosa e Silva,Brazil,204519398
Stub,737962560,Gustavo Petta,Brazil,204519398
Stub,737954839,Urbano Santos da Costa Araújo,Brazil,204519398
Stub,737795855,Cinthia Régia Gomes do Livramento,Brazil,204519398
Stub,737962496,Hélio José,Brazil,204519398
Stub,737832230,Antônio Carlos Valadares,Brazil,204519398
Stub,738628687,Constante Gomes Sodré,Brazil,204519398
Stub,738615122,Renato Rabelo,Brazil,204519398
Stub,738611368,João Alves Filho,Brazil,204519398
Stub,738619096,José de Magalhães Pinto,Brazil,204519398
Stub,738212926,Simone Tebet,Brazil,204519398
Stub,738208634,Gilberto Mestrinho,Brazil,204519398
Stub,738337814,Acir Gurgacz,Brazil,204519398
Stub,738542354,Teotonio Vilela Filho,Brazil,204519398
Stub,738619252,Severino Cavalcanti,Brazil,204519398
Stub,738799879,Bernardo Vieira de Melo,Brazil,204519398
Stub,738733839,Beto Richa,Brazil,204519398
Stub,739121400,Neudo Ribeiro Campos,Brazil,204519398
Stub,739117347,Vicentinho Alves,Brazil,204519398
Stub,739119076,Sérgio Petecão,Brazil,204519398
Stub,738801802,Cipriano Barata,Brazil,204519398
Stub,739267903,Uladislau Herculano de Freitas,Brazil,204519398
Start,739446136,Lélia Gonzalez,Brazil,204519398
Stub,739248918,Paulo Bauer,Brazil,204519398
Stub,740359292,Fernando de Melo Viana,Brazil,204519398
Stub,740608867,Waldir Pires,Brazil,204519398
Stub,742023854,Vital Soares,Brazil,204519398
Stub,742470827,José Armando Ribeiro de Paula,Brazil,204519398
Stub,743180518,Jarbas Vasconcelos,Brazil,204519398
Stub,743180124,Henrique de Beaurepaire-Rohan,Brazil,204519398
Stub,743567591,Bernardo de Sousa Campos,Brazil,204519398
Start,742774083,Jorge Tibiriçá Piratininga,Brazil,204519398
Stub,743820414,Tarcisio Feitosa da Silva,Brazil,204519398
Stub,743633180,Dário Berger,Brazil,204519398
Stub,744347166,Rui Costa (politician),Brazil,204519398
Stub,744783937,Fernando de Mascarenhas,Brazil,204519398
Stub,744724787,Eros Araújo,Brazil,204519398
Start,744782449,Néria Lúcio Buzatto,Brazil,204519398
Stub,744906052,Benedito de Lira,Brazil,204519398
Stub,745700399,José de Melo Carvalho Muniz Freire,Brazil,204519398
Stub,746094227,Lindbergh Farias,Brazil,204519398
Stub,746096776,Humberto Costa,Brazil,204519398
Start,745729462,Fabiano Silveira,Brazil,204519398
Stub,746054495,Evaristo da Veiga,Brazil,204519398
Start,745730779,Jerônimo Dix-Sept Rosado,Brazil,204519398
Stub,746097461,Gladson Cameli,Brazil,204519398
Start,745747128,José Vieira Couto de Magalhães,Brazil,204519398
Start,745748422,Jerônimo Dix-Huit Rosado,Brazil,204519398
Start,746618220,Amador Bueno,Brazil,204519398
Stub,746517104,João Alberto,Brazil,204519398
Start,746620462,Harry Forssell,Brazil,204519398
Stub,746351704,Ciro Nogueira Lima Filho,Brazil,204519398
Stub,746618360,Cláudio Lembo,Brazil,204519398
Start,746618427,André Franco Montoro,Brazil,204519398
Stub,746353713,Antônio Anastasia,Brazil,204519398
Stub,746618286,Joaquim Floriano de Godoy,Brazil,204519398
Stub,746618316,Ana de Hollanda,Brazil,204519398
B,746621652,Plínio de Arruda Sampaio,Brazil,204519398
Stub,746400749,João Capiberibe,Brazil,204519398
Start,746621637,Perseu Abramo,Brazil,204519398
Stub,746618565,Romeu Tuma,Brazil,204519398
Stub,746723705,Flexa Ribeiro,Brazil,204519398
Start,746721650,José Agripino Maia,Brazil,204519398
Stub,746950011,Salvador de Mendonça,Brazil,204519398
Stub,746859870,Cyro de Freitas Valle,Brazil,204519398
Stub,747688056,Bia Venâncio,Brazil,204519398
Start,747731340,List of Brazilian oligarchs,Brazil,204519398
Stub,747583288,Marcelo Miranda,Brazil,204519398
Stub,747534003,Izalene Tiene,Brazil,204519398
Start,748073459,João Guilherme Fischer,Brazil,204519398
Stub,748480412,Francisca Senhorinha da Motta Diniz,Brazil,204519398
Stub,750646472,Ildon Marques,Brazil,204519398
Stub,751304796,Aureliano Chaves,Brazil,204519398
Start,751786933,João Leite da Silva Neto,Brazil,204519398
Stub,751951725,Adalberto Pereira dos Santos,Brazil,204519398
Start,752790529,Hildebrando Pompeu Pinto Accioli,Brazil,204519398
Stub,752349609,Paulo Souto,Brazil,204519398
Start,752578284,Aureliano Cândido Tavares Bastos,Brazil,204519398
Stub,753369432,Casildo Maldaner,Brazil,204519398
Stub,753353593,Edson Vidigal,Brazil,204519398
Stub,753602771,José J. de Sá Freire Alvim,Brazil,204519398
Stub,753369026,Esperidião Amin,Brazil,204519398
Stub,753753431,Alexandre Padilha,Brazil,204519398
Stub,754053604,Élcio Álvares,Brazil,204519398
Stub,754865249,Alberto da Costa e Silva,Brazil,204519398
Stub,754882199,Luiz Henrique da Silveira,Brazil,204519398
Stub,756895323,Silviano Brandão,Brazil,204519398
Stub,756894516,Silval Barbosa,Brazil,204519398
Stub,756894474,Pedro Taques,Brazil,204519398
Stub,756895021,Newton Cardoso,Brazil,204519398
Stub,757315112,José Fogaça,Brazil,204519398
Stub,757313957,Marcelo Cerqueira,Brazil,204519398
Stub,757596669,"José Manuel da Silva, Baron of Tietê",Brazil,204519398
Start,757562117,Erenice Guerra,Brazil,204519398
Start,757562134,Esther Figueiredo Ferraz,Brazil,204519398
Stub,757618950,Yeda Crusius,Brazil,204519398
Stub,757794416,Ramez Tebet,Brazil,204519398
Stub,757867972,Domingos Dutra,Brazil,204519398
Stub,757868043,Josemar Sobreiro,Brazil,204519398
Start,757797827,Toni Reis,Brazil,204519398
Start,758050671,Edmar Hermany,Brazil,204519398
Start,758652000,Medeiros e Albuquerque,Brazil,204519398
Stub,759371574,Geraldo Magela,Brazil,204519398
Start,760129090,"João Cardoso de Meneses e Sousa, Baron of Paranapiacaba",Brazil,204519398
Stub,762574050,Roberto Jaguaribe,Brazil,204519398
Start,763341749,José Linhares,Brazil,204519398
Start,763720744,San Tiago Dantas,Brazil,204519398
Start,764499859,"Irineu Evangelista de Sousa, Viscount of Mauá",Brazil,204519398
Start,764646588,João Pimenta da Veiga Filho,Brazil,204519398
Stub,764059217,"Manuel Alves Branco, 2nd Viscount of Caravelas",Brazil,204519398
Stub,764406948,Gardênia Ribeiro Gonçalves,Brazil,204519398
Stub,764728717,Eduardo Amorim,Brazil,204519398
Stub,764938496,Francisco Dornelles,Brazil,204519398
Stub,764740611,Leomar Quintanilha,Brazil,204519398
Start,764884346,Paulo Cesar Farias,Brazil,204519398
Stub,765717347,Jeferson Moreira,Brazil,204519398
Start,766185808,Artur da Távola,Brazil,204519398
Stub,766448189,Zacarias de Góis e Vasconcelos,Brazil,204519398
C,766521075,Benedita da Silva,Brazil,204519398
Stub,766298812,Marcelo Itagiba,Brazil,204519398
Stub,766296412,Luiz Paulo Conde,Brazil,204519398
Stub,767045289,Cid Gomes,Brazil,204519398
Stub,767374162,Américo Brasiliense de Almeida Melo,Brazil,204519398
Stub,768065090,Francisco Accioly Rodrigues da Costa Filho,Brazil,204519398
Stub,768011425,Beto Mansur,Brazil,204519398
Stub,768688873,Alfredo Nascimento,Brazil,204519398
Start,768816059,List of Senators in Brazil,Brazil,204519398
Stub,769217775,José Eduardo Dutra,Brazil,204519398
Stub,769017752,Davi Alcolumbre,Brazil,204519398
Stub,769653041,Delúbio Soares,Brazil,204519398
Stub,769702847,Lasier Martins,Brazil,204519398
Start,769707972,Ronaldo Caiado,Brazil,204519398
Stub,769653327,João Paulo Cunha,Brazil,204519398
Stub,769681096,Fábio Câmara,Brazil,204519398
Start,769654462,Hildebrando Pascoal,Brazil,204519398
Stub,769652775,José Genoíno,Brazil,204519398
Stub,769857620,Moreira Franco,Brazil,204519398
Start,770284648,Joaquim Nabuco,Brazil,204519398
Stub,770832453,José Maria Alkmin,Brazil,204519398
Stub,771021366,Marco Maia,Brazil,204519398
Stub,771356216,Afonso de Albuquerque Maranhão,Brazil,204519398
Start,771703338,Romero Jucá,Brazil,204519398
Stub,771895173,Marcelo Calero,Brazil,204519398
Stub,772645433,Tião Viana,Brazil,204519398
Stub,772650414,Wellington Fagundes,Brazil,204519398
Stub,773188788,Henrique Valle,Brazil,204519398
Start,773188616,Henrique Pizzolato,Brazil,204519398
Stub,773786156,Walter Pinheiro,Brazil,204519398
Start,773761673,Luiza Erundina,Brazil,204519398
Stub,774526754,Luiza Helena de Bairros,Brazil,204519398
Start,774675690,Rosane Ferreira,Brazil,204519398
B,774669198,José Plácido de Castro,Brazil,204519398
Stub,775155367,Valdemar Costa Neto,Brazil,204519398
Stub,775174119,Ibrahim Abi-Ackel,Brazil,204519398
Stub,775280087,Moacir Feitosa,Brazil,204519398
Stub,775358826,José Marcelino Pessoa de Vasconcellos,Brazil,204519398
C,775690095,Mario Pinotti,Brazil,204519398
Stub,775894486,Telmário Mota,Brazil,204519398
Stub,775950604,Elmano Férrer,Brazil,204519398
Start,776182803,Jaques Wagner,Brazil,204519398
Stub,776061649,"João Lustosa da Cunha Paranaguá, Marquis of Paranaguá",Brazil,204519398
Stub,776166753,Antônio José de Moraes Souza Filho,Brazil,204519398
Stub,776243021,Jorge Viana,Brazil,204519398
Stub,776941193,John Cain Carter,Brazil,204519398
Stub,777329756,Augusto Severo de Albuquerque Maranhão,Brazil,204519398
Start,777443274,Jorge Bornhausen,Brazil,204519398
Stub,777612187,José Maria de Almeida,Brazil,204519398
Stub,777649850,João Amazonas,Brazil,204519398
Stub,778203838,Saney Sampaio,Brazil,204519398
Stub,778420488,José Reinaldo Tavares,Brazil,204519398
Start,778442800,Alexandre Kalil,Brazil,204519398
Stub,779369514,Theolinda Olympio de Araújo,Brazil,204519398
Start,779287239,Lily Marinho,Brazil,204519398
Stub,779288066,Pedro Alcantara de Souza,Brazil,204519398
Start,779744666,José Roberto Magalhães Teixeira,Brazil,204519398
Start,780351387,Delfim Moreira,Brazil,204519398
Stub,780951846,List of female state governors in Brazil,Brazil,204519398
Stub,781250904,Germano Rigotto,Brazil,204519398
Stub,781908507,Raul Bopp,Brazil,204519398
Stub,781829413,Paulo Bernardo,Brazil,204519398
Stub,782234891,Roberto Freire,Brazil,204519398
Stub,782508289,Marcia Dangremon,Brazil,204519398
Start,782550473,Luiz Mott,Brazil,204519398
C,782589908,Maria do Rosário,Brazil,204519398
C,783160789,Zélia Cardoso de Mello,Brazil,204519398
Start,783001348,Zezé Perrella,Brazil,204519398
Stub,783114542,Ilan Goldfajn,Brazil,204519398
Stub,783382630,Rose Sales,Brazil,204519398
Stub,783392814,"Marcos Antônio de Araújo, 2nd Baron of Itajubá",Brazil,204519398
Stub,783668645,Rui Falcão,Brazil,204519398
Stub,783847796,Delcídio do Amaral,Brazil,204519398
Start,784155995,José Reinaldo de Lima,Brazil,204519398
Start,784787281,Noel Charles,Brazil,204519398
Stub,785173649,Augusto Tasso Fragoso,Brazil,204519398
Stub,785174877,Márcio Melo,Brazil,204519398
Start,785172697,Floriano Peixoto,Brazil,204519398
Stub,785284435,Randolfe Rodrigues,Brazil,204519398
Stub,785412993,Ricardo Ferraço,Brazil,204519398
Stub,785680494,Pedro Aleixo,Brazil,204519398
Start,785684189,Róbson,Brazil,204519398
Stub,786041621,Cesário Alvim,Brazil,204519398
Start,786272229,João Urbano Pessoa de Vasconcelos Suassuna,Brazil,204519398
Stub,786412819,Júlio Prates de Castilhos,Brazil,204519398
C,786798101,Heloísa Helena (politician),Brazil,204519398
Stub,786991987,Carina Vitral,Brazil,204519398
Start,787355217,Abdias do Nascimento,Brazil,204519398
Start,787707621,André Rebouças,Brazil,204519398
C,787654771,Antonio Palocci,Brazil,204519398
C,787854038,Rosângela Matheus,Brazil,204519398
Stub,787823857,Roberto Gurgel,Brazil,204519398
Start,787889098,Rui Barbosa,Brazil,204519398
Stub,788007302,João Clemente Baena Soares,Brazil,204519398
Start,788214505,Alberto Goldman,Brazil,204519398
Stub,788413287,Reinaldo Azambuja,Brazil,204519398
Stub,788417583,Astrojildo Pereira,Brazil,204519398
Start,788702003,Altino Arantes Marques,Brazil,204519398
Stub,788867993,Micarla de Sousa,Brazil,204519398
Start,789279824,Valdomiro Castilho de Lima,Brazil,204519398
Stub,789279073,José Joaquim Cardoso de Melo Neto,Brazil,204519398
Stub,789279371,Armando de Sales Oliveira,Brazil,204519398
Stub,789280740,Pedro Manuel de Toledo,Brazil,204519398
Start,789369149,Marco Maciel,Brazil,204519398
Stub,789544028,José Melo de Oliveira,Brazil,204519398
Stub,789499747,"Antônio de Queirós Teles, Baron of Jundiaí",Brazil,204519398
C,789466851,Enéas Carneiro,Brazil,204519398
Stub,789543329,Ivo Cassol,Brazil,204519398
Stub,789725965,Arlindo Chinaglia,Brazil,204519398
Start,789922672,Franklin Távora,Brazil,204519398
Start,789995780,João Pessoa Cavalcanti de Albuquerque,Brazil,204519398
Stub,790039185,Renan Filho,Brazil,204519398
Stub,790039112,Roberto Cláudio,Brazil,204519398
Stub,790039193,João Verle,Brazil,204519398
Stub,790039192,Rodrigo Rollemberg,Brazil,204519398
Stub,790039183,Paulo Câmara,Brazil,204519398
Stub,790039188,Paulo Barreto Menezes,Brazil,204519398
Stub,790071028,Camilo Capiberibe,Brazil,204519398
Stub,790039176,Divaldo Suruagy,Brazil,204519398
Start,790039172,Sebastião do Rego Barros Netto,Brazil,204519398
Stub,790039201,Beni Veras,Brazil,204519398
Stub,790039204,Jackson Barreto,Brazil,204519398
Start,790494592,José Viegas Filho,Brazil,204519398
Stub,790953394,Miguel Arraes,Brazil,204519398
Stub,790951076,Raimundo Monteiro,Brazil,204519398
Stub,791492596,Binho Marques,Brazil,204519398
Start,791474639,Francisco Pereira Passos,Brazil,204519398
Start,791490380,Gérson Bergher,Brazil,204519398
Stub,791706644,Eduardo Paes,Brazil,204519398
Start,791712278,Marco Aurélio Garcia,Brazil,204519398
Start,791739712,Aurélio Miguel,Brazil,204519398
Start,791827547,Celso Lafer,Brazil,204519398
Stub,791874707,José Fortunati,Brazil,204519398
Stub,792170077,Ariano Fernandes,Brazil,204519398
Start,792203469,João Vaccari Neto,Brazil,204519398
Stub,792190328,Confúcio Moura,Brazil,204519398
Stub,792190290,Valdir Raupp,Brazil,204519398
C,792382412,José Dirceu,Brazil,204519398
Stub,792558522,Bueno de Paiva,Brazil,204519398
Stub,792812707,Wellington Dias,Brazil,204519398
Stub,792802653,Wilson Martins,Brazil,204519398
Stub,793175042,Carlos Antônio da Rocha Paranhos,Brazil,204519398
Start,793186559,Carlos de Campos,Brazil,204519398
Stub,793333888,Luís Inácio Adams,Brazil,204519398
Stub,793308508,Eunício Oliveira,Brazil,204519398
Start,793444580,Celso Pitta,Brazil,204519398
Start,793653856,José Ivo Sartori,Brazil,204519398
Stub,793653769,Pedro Simon,Brazil,204519398
Stub,793654576,Tarso Genro,Brazil,204519398
Stub,793882257,Kátia Abreu,Brazil,204519398
Stub,793863847,Eduardo Braide,Brazil,204519398
Stub,793882540,Eduardo Lopes (politician),Brazil,204519398
Stub,793987031,Marcio Lacerda,Brazil,204519398
Start,793925565,José Janene,Brazil,204519398
Start,794152030,Garibaldi Alves Filho,Brazil,204519398
Stub,794237422,Francisca Praguer Fróes,Brazil,204519398
Start,794242730,Yara Yavelberg,Brazil,204519398
Start,794244715,Celso Daniel,Brazil,204519398
Stub,794240827,Matilde Ribeiro,Brazil,204519398
Stub,794569207,Clara Ant,Brazil,204519398
C,794624253,Humberto de Alencar Castelo Branco,Brazil,204519398
Stub,794930896,Marcelo Castro,Brazil,204519398
Stub,794929617,Adão Pretto,Brazil,204519398
Stub,794929965,Otávio Mangabeira,Brazil,204519398
Stub,794930218,Alceu Collares,Brazil,204519398
Start,794930860,Golbery do Couto e Silva,Brazil,204519398
Stub,794932274,Francisco Portela,Brazil,204519398
Start,794930827,Eduardo Jorge,Brazil,204519398
Stub,794930842,Francisco José Furtado,Brazil,204519398
Stub,794929225,Luiz Eduardo Greenhalgh,Brazil,204519398
Stub,794931440,Jovair Arantes,Brazil,204519398
Stub,794930863,Henrique Eduardo Alves,Brazil,204519398
Stub,794932492,Vitorino de Brito Freire,Brazil,204519398
Stub,794930911,Pedro Ernesto Baptista,Brazil,204519398
Stub,794930814,Borges de Medeiros,Brazil,204519398
Start,794931359,Ciro Gomes,Brazil,204519398
Stub,794930811,Antônio Francisco Corrêa de Bittencourt,Brazil,204519398
Stub,794930801,Alberto Torres,Brazil,204519398
Stub,794931045,Ivete Vargas,Brazil,204519398
Stub,794932744,Alencar Guimarães,Brazil,204519398
Stub,794929001,Maria da Conceição Tavares,Brazil,204519398
Stub,794931056,Waldir Maranhão,Brazil,204519398
Stub,794932699,Altemir Gregolin,Brazil,204519398
Stub,794932930,Hercílio Luz,Brazil,204519398
Stub,794930874,Joaquim Pedro Salgado Filho,Brazil,204519398
Stub,794929298,Esther Pillar Grossi,Brazil,204519398
Stub,794930878,Luciana Genro,Brazil,204519398
Stub,794932377,Yedo Fiúza,Brazil,204519398
Stub,794932991,Paulo Teixeira (politician),Brazil,204519398
Stub,794929664,Jilmar Tatto,Brazil,204519398
Stub,794931968,Tristão Ferreira da Cunha,Brazil,204519398
Stub,794929563,Alessandro Molon,Brazil,204519398
Stub,794930829,Eliseu Padilha,Brazil,204519398
Stub,794932815,Geraldo Júlio,Brazil,204519398
Stub,794932265,Lucídio Portela Nunes,Brazil,204519398
Stub,794931262,Marco Ubiali,Brazil,204519398
Stub,794931606,"João Lins Cansanção, Viscount of Sinimbu",Brazil,204519398
Stub,795067431,Aluízio Ferreira,Brazil,204519398
Stub,795360369,Vital do Rêgo Filho,Brazil,204519398
Stub,795349377,Antônio Primo,Brazil,204519398
Start,795339210,João Castelo,Brazil,204519398
Start,795715659,"Afonso Celso, Viscount of Ouro Preto",Brazil,204519398
C,795641105,Jaime Lerner,Brazil,204519398
Stub,795721740,Bernardino José de Campos Júnior,Brazil,204519398
Stub,795761231,Cândido Vaccarezza,Brazil,204519398
Stub,796012407,José Antônio Saraiva,Brazil,204519398
C,796199672,Luiz Gushiken,Brazil,204519398
Stub,796391004,José Bonifácio Lafayette de Andrada,Brazil,204519398
Start,796878149,Mário Covas,Brazil,204519398
Start,796916100,Gilberto Kassab,Brazil,204519398
Start,797031831,Blairo Maggi,Brazil,204519398
Start,797000773,Ellen Gracie Northfleet,Brazil,204519398
Stub,797398783,Apolônio de Carvalho,Brazil,204519398
Stub,797390869,Carlos Brandão,Brazil,204519398
C,797413400,Eduardo Cunha,Brazil,204519398
Stub,797586350,Silvetty Montilla,Brazil,204519398
Stub,797659851,Florestan Fernandes,Brazil,204519398
Stub,797697990,Pedro Pedrossian,Brazil,204519398
Stub,798020686,Omar Aziz,Brazil,204519398
Start,798166745,Hermes Lima,Brazil,204519398
Start,798166769,Francisco de Paula Brochado da Rocha,Brazil,204519398
C,798309540,Cristovam Buarque,Brazil,204519398
Stub,798408586,Luiz Fernando Pezão,Brazil,204519398
Stub,798491633,Miêtta Santiago,Brazil,204519398
C,798490838,Bertha Lutz,Brazil,204519398
Start,798489222,Heloneida Studart,Brazil,204519398
C,798449379,"Manuel Luís Osório, Marquis of Erval",Brazil,204519398
Start,798489953,Adalgisa Nery,Brazil,204519398
Stub,798463974,João Lyra,Brazil,204519398
Start,798483475,Zuleika Alambert,Brazil,204519398
Start,798743476,Fernando da Mata Pimentel,Brazil,204519398
Start,798649086,"João Maurício Vanderlei, Baron of Cotegipe",Brazil,204519398
Start,798894185,Afonso Cláudio de Freitas Rosa,Brazil,204519398
Stub,798952828,Darci Frigo,Brazil,204519398
Start,799109990,"Geraldo Ribeiro de Sousa Resende, Baron Geraldo of Resende",Brazil,204519398
C,799068313,Joaquim Gonçalves Ledo,Brazil,204519398
Stub,799157544,Fernando Bezerra Coelho,Brazil,204519398
Stub,799136906,Helena Duailibe,Brazil,204519398
Start,799318502,Maurício Grabois,Brazil,204519398
Start,799414213,Antônio Delfim Netto,Brazil,204519398
Stub,799438774,Isaías de Noronha,Brazil,204519398
Stub,799438868,João de Deus Mena Barreto (1874–1933),Brazil,204519398
Stub,799747437,Álvaro Dias,Brazil,204519398
Stub,799719619,André Puccinelli,Brazil,204519398
Start,799977620,Fábio Medina Osório,Brazil,204519398
Stub,800158162,Alexandre de Moraes,Brazil,204519398
Stub,800391500,José Eduardo Cardozo,Brazil,204519398
Start,800422143,Miro Teixeira,Brazil,204519398
Start,800596255,Rosalba Ciarlini,Brazil,204519398
Start,800839462,Geddel Vieira Lima,Brazil,204519398
Stub,800794450,Otaviano Pivetta,Brazil,204519398
Stub,800864685,Roberto Rocha,Brazil,204519398
Stub,800876746,Rosane Collor,Brazil,204519398
Stub,801011807,Luiz Binotti,Brazil,204519398
Start,801105174,Ronaldo Cunha Lima,Brazil,204519398
Stub,801066634,André Fufuca,Brazil,204519398
Start,801279410,Ademir da Guia,Brazil,204519398
Stub,801391241,Aécio Ferreira da Cunha,Brazil,204519398
Start,801519262,Paulo Paim,Brazil,204519398
Stub,801533641,Luiz Felipe Lampreia,Brazil,204519398
Stub,801881751,Eduardo Braga,Brazil,204519398
Stub,801973607,Aurélio de Lira Tavares,Brazil,204519398
Stub,802034910,Rui Costa Pimenta,Brazil,204519398
Stub,801942899,Maria do Carmo Alves,Brazil,204519398
Start,802098180,Rodrigo Maia,Brazil,204519398
Stub,802214148,José Antonio Medeiros,Brazil,204519398
Start,802312726,Evaldo Cabral de Mello,Brazil,204519398
Start,802427033,Aldo Rebelo,Brazil,204519398
Stub,802543627,Clésio Andrade,Brazil,204519398
Stub,802667284,Júlio Redecker,Brazil,204519398
Start,802667075,Mário Juruna,Brazil,204519398
C,802686578,Jean Wyllys,Brazil,204519398
Stub,802669470,Suely Campos,Brazil,204519398
Start,802667624,Denise Frossard,Brazil,204519398
Stub,802955875,Shéridan Oliveira,Brazil,204519398
Stub,802955735,José de Anchieta Júnior,Brazil,204519398
Stub,803276784,Arthur Virgílio Neto,Brazil,204519398
Start,803292166,Vanessa Grazziotin,Brazil,204519398
Stub,803384904,Edison Lobão,Brazil,204519398
Stub,803486475,Roberto Requião,Brazil,204519398
C,803421986,Ubiratan Guimarães,Brazil,204519398
Stub,803447510,Antônio Olinto dos Santos Pires,Brazil,204519398
Start,803582812,Kim Kataguiri,Brazil,204519398
Stub,803865819,Arthur Bernardes,Brazil,204519398
GA,804146604,José Serra,Brazil,204519398
Stub,804112819,Wilma de Faria,Brazil,204519398
Start,804142156,Manuel Ferraz de Campos Sales,Brazil,204519398
Stub,804118645,João Victor Guedes,Brazil,204519398
C,804126930,Cesar Maia,Brazil,204519398
Stub,804125853,Luizianne Lins,Brazil,204519398
Start,804124946,Régis de Oliveira,Brazil,204519398
Start,804257459,Sarney Filho,Brazil,204519398
C,804221605,Geraldo Alckmin,Brazil,204519398
C,804453537,Prime Minister of Brazil,Brazil,204519398
Stub,804644409,Henos Amorina,Brazil,204519398
Stub,804600165,Augusto Hamann Rademaker Grünewald,Brazil,204519398
Start,804949390,Gleisi Hoffmann,Brazil,204519398
Stub,805045959,Roseana Sarney,Brazil,204519398
Stub,805048446,Nestor Gomez,Brazil,204519398
C,805051987,Roberto Dinamite,Brazil,204519398
Stub,805331076,Amazonino Mendes,Brazil,204519398
C,805428558,Getúlio Vargas,Brazil,204519398
C,805731394,Gilmar Mendes,Brazil,204519398
C,805777388,Luiz Inácio Lula da Silva,Brazil,204519398
Stub,805789196,Luís Rocha,Brazil,204519398
C,805823133,José Maria Eymael,Brazil,204519398
Start,805974100,Venceslau Brás,Brazil,204519398
